url_path,views_total,views_unique
/grp-bork/samestr_flow/tree/main,6,1
/grp-bork/samestr_flow/tree/main/nevermore,5,1
/grp-bork/samestr_flow,4,2
/grp-bork/samestr_flow/tree/main/bin,3,1
/grp-bork/samestr_flow/tree/main/config,3,1
/grp-bork/samestr_flow/tree/main/nevermore/modules,3,1
/grp-bork/samestr_flow/tree/main/nevermore/workflows,3,1
/grp-bork/samestr_flow/tree/main/.github/workflows,2,1
/grp-bork/samestr_flow/tree/main/metaphlow,2,1
/grp-bork/samestr_flow/tree/main/nevermore/modules/align,2,1
